"X.1","Str","StrNo","ZIP","X","price","size","rooms","Isfloor_0","Isfloor_1","Isfloor_2","Isfloor_3","Isfloor_4","Isfloor_5","Isfloor_6","Isfloor_7_10","Isfloor_11_15","Isfloor_16_20","free_sofort","free_vermietet","Condition_Erstbezug","Condition_ErstbezugnachSanierung","Condition_Renovierungsbedürftig","Condition_Gepflegt","Condition_Modernisiert","Condition_NachVereinbarung","Condition_Neuwertig","Condition_Saniert","Condition_Vollständigrenoviert","renovation_2016","renovation_2013_2105","renovation_2010_2012","renovation_200x","renovation_199x","renovation_1945_1989","renovation_before1945","Type_Dachgeschoss","Type_Erdgeschosswohnung","Type_Etagenwohnung","Type_Hochparterre","Type_Loft","Type_Maisonette","Type_Penthouse","Type_Sonstige","Type_Souterrain","Type_Terrassenwohnung","year_after2017","year2016","year2010_2015","year200x","year199x","year197x_198x","year1945_195x_196x","year190x_1944","year_before1900","HeatingType_Blockheizkraftwerke","HeatingType_ElektroHeizung","HeatingType_Etagenheizung","HeatingType_Fernwärme","HeatingType_Fußbodenheizung","HeatingType_GasHeizung","HeatingType_HolzPelletheizung","HeatingType_Nachtspeicheröfen","HeatingType_Ofenheizung","HeatingType_ÖlHeizung","HeatingType_Wärmepumpe","HeatingType_Zentralheizung","elevator","kitchen","steps","garden","balcony","basement","toilette","parking_Außenstellplatz","parking_Carport","parking_Duplex","parking_Garage","parking_Parkhaus","parking_Tiefgarage","ID","busMin","busRad500","busRad1000","busRad5000","docMin","docRad500","docRad1000","smMin","smRad500","smRad1000","smRad5000","foodMin","foodRad500","foodRad1000","parkMin","parkRad500","parkRad1000","parkRad5000","schoolMin","schoolRad500","schoolRad1000","trainMin","trainRad500","trainRad1000","trainRad5000","airMin","airRad10000","airRad25000","uniMin","uniRad1000","uniRad10000","uniRad25000","collegeMin","collegeRad1000","collegeRad10000","collegeRad25000","artSchoolMin","artSchoolRad1000","artSchoolRad10000","artSchoolRad25000","musicSchoolMin","musicSchoolRad1000","musicSchoolRad10000","musicSchoolRad25000","Ort","Einwohner","Einwohner..","Haushalte","Haushalte..","Haushaltsgröße.ø","Singlehaushalte","Singlehaushalte..","Singlehaushalte.Index","Mehrpersonenhaushalte.ohne.Kinder","Mehrpersonenhaushalte.ohne.Kinder..","Mehrpersonenhaushalte.ohne.Kinder.Index","Mehrpersonenhaushalte.mit.Kindern","Mehrpersonenhaushalte.mit.Kindern..","Mehrpersonenhaushalte.mit.Kindern.Index","Ausländerhaushalte","Ausländerhaushalte..","Ausländerhaushalte.Index","Haushaltsvorstand.bis.unter.30.Jahre","Haushaltsvorstand.bis.unter.30.Jahre..","Haushaltsvorstand.bis.unter.30.Jahre.Index","Haushaltsvorstand.30.bis.unter.40.Jahre","Haushaltsvorstand.30.bis.unter.40.Jahre..","Haushaltsvorstand.30.bis.unter.40.Jahre.Index","Haushaltsvorstand.40.bis.unter.50.Jahre","Haushaltsvorstand.40.bis.unter.50.Jahre..","Haushaltsvorstand.40.bis.unter.50.Jahre.Index","Haushaltsvorstand.50.bis.unter.60.Jahre","Haushaltsvorstand.50.bis.unter.60.Jahre..","Haushaltsvorstand.50.bis.unter.60.Jahre.Index","Haushaltsvorstand.60.Jahre.und.älter","Haushaltsvorstand.60.Jahre.und.älter..","Haushaltsvorstand.60.Jahre.und.älter.Index","Haushaltsvorstand.Alter.ø","Haushaltseinkommen.bis.unter.1100..","Haushaltseinkommen.bis.unter.1100....","Haushaltseinkommen.bis.unter.1100...Index","Haushaltseinkommen.1100.bis.unter.1500..","Haushaltseinkommen.1100.bis.unter.1500....","Haushaltseinkommen.1100.bis.unter.1500...Index","Haushaltseinkommen.1500.bis.unter.2000..","Haushaltseinkommen.1500.bis.unter.2000....","Haushaltseinkommen.1500.bis.unter.2000...Index","Haushaltseinkommen.2000.bis.unter.2600..","Haushaltseinkommen.2000.bis.unter.2600....","Haushaltseinkommen.2000.bis.unter.2600...Index","Haushaltseinkommen.2600.bis.unter.4000..","Haushaltseinkommen.2600.bis.unter.4000....","Haushaltseinkommen.2600.bis.unter.4000...Index","Haushaltseinkommen.4000.bis.unter.7500..","Haushaltseinkommen.4000.bis.unter.7500....","Haushaltseinkommen.4000.bis.unter.7500...Index","Haushaltseinkommen.7500...und.mehr","Haushaltseinkommen.7500...und.mehr..","Haushaltseinkommen.7500...und.mehr.Index","Wohngebäude","Wohn..und.Gewerbegebäude","Gewerbegebäude","X1.2.Familienhäuser","X1.2.Familienhäuser..","X1.2.Familienhäuser.pro.Wohngebäude.Index","X3.6.Familienhäuser","X3.6.Familienhäuser..","X3.6.Familienhäuser.pro.Wohngebäude.Index","X7.19.Familienhäuser","X7.19.Familienhäuser..","X7.19.Familienhäuser.pro.Wohngebäude.Index","X20.und.mehr.Familienhäuser","X20.und.mehr.Familienhäuser..","X20.und.mehr.Familienhäuser.pro.Wohngebäude.Index","AddressIncomplete","lng","lat","lineID"
2496,"Arkonaplatz ","01",10115,2397,412000,85,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91139886,0.240197824835714,5,18,20,0.042015629254093,20,20,0.104737776295051,15,20,20,0.0141551518840803,20,20,0.31648427249529,1,10,19,0.057127590748072,19,20,1.0354501388221,0,0,19,7.61305663104782,1,3,3.48312670354828,0,0,2,1.10232117331715,0,0,16,3.48312670354828,0,0,2,2.70341963470106,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.4017768,52.5375068,17
2497,"Tieckstr. ","32",10115,2420,235000,65,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,80914704,0.254086607444318,8,20,20,0.0368586119834595,20,20,0.202632782893856,11,20,20,0.0129087911903504,20,20,0.169595152776361,6,19,20,0.0268455347465192,20,20,0.254086607444318,1,3,17,7.06365483990786,1,3,2.82204242343236,0,0,3,1.05489531393753,0,0,19,2.82204242343236,0,0,3,1.77470540938251,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.3881648,52.5296034,18
2499,"Brunnenstr. ","150",10115,2444,919800,146,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,89143576,0.193124685976948,5,20,20,0.184045446903696,20,20,0.0361062273778026,16,20,20,0.0361062273778026,20,20,0.475596185690744,3,15,20,0.100340565662132,15,20,0.771890176611653,0,1,18,7.38549406667153,1,3,3.72503734193667,0,0,2,0.871432788306093,0,1,16,3.72503734193667,0,0,2,2.55682833164721,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.39703,52.53641,19
2501,"Brunnenstr. ","150",10115,2437,231605,46.39,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91472015,0.193124685976948,5,20,20,0.184045446903696,20,20,0.0361062273778026,16,20,20,0.0361062273778026,20,20,0.475596185690744,3,15,20,0.100340565662132,15,20,0.771890176611653,0,1,18,7.38549406667153,1,3,3.72503734193667,0,0,2,0.871432788306093,0,1,16,3.72503734193667,0,0,2,2.55682833164721,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.39703,52.53641,20
2502,"Tieckstr. ","5",10115,2454,869900,107,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,90698863,0.196133452268473,9,20,20,0.0487509928371917,20,20,0.117540297176005,9,20,20,0.0617542703699356,20,20,0.108810751479822,6,18,20,0.10301286154197,20,20,0.323169398002685,1,4,17,7.03193116777684,1,3,2.74865844047318,0,0,4,1.10355127839624,0,0,19,2.74865844047318,0,0,4,1.72173089091484,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.387277,52.5290571,21
2504,"Tieckstr. ","5",10115,2398,869900,107,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,91304425,0.196133452268473,9,20,20,0.0487509928371917,20,20,0.117540297176005,9,20,20,0.0617542703699356,20,20,0.108810751479822,6,18,20,0.10301286154197,20,20,0.323169398002685,1,4,17,7.03193116777684,1,3,2.74865844047318,0,0,4,1.10355127839624,0,0,19,2.74865844047318,0,0,4,1.72173089091484,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.387277,52.5290571,22
2505,"Am Zirkus ","1",10115,2424,1485000,191.58,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,82332233,0.176246363561441,10,20,20,0.0517542971740693,20,20,0.125558024968653,12,20,20,0.0455470432511872,20,20,0.436015158176814,1,13,20,0.180765680305723,10,20,0.211887445543254,2,5,20,7.28940029038872,1,3,1.97252194903307,0,0,3,0.987065989292626,0,1,21,1.97252194903307,0,0,3,0.987065989292626,0,1,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.38505,52.5231,23
2507,"Hannoversche Str. ","22",10115,2407,248000,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,86981551,0.0729114794688782,11,20,20,0.0807543285932971,20,20,0.279943306641583,9,20,20,0.0551381690986572,20,20,0.24029158444896,3,14,20,0.099387883302733,16,20,0.661490510099071,0,7,17,6.78272290089311,1,3,2.50371275478909,0,0,3,1.29030537749111,0,0,18,2.50371275478909,0,0,3,1.63369013097541,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.3819794,52.5273897,24
2508,"Brunnenstr. ","41",10115,2402,309000,72.47,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,89729034,0.193191562830447,4,20,20,0.174540558147597,20,20,0.0405619549400734,16,20,20,0.0292991563237949,20,20,0.442837425847337,1,15,20,0.132717972881818,16,20,0.817557964704417,0,1,18,7.42196754315261,1,3,3.69619230236854,0,0,2,0.906832428608432,0,1,16,3.69619230236854,0,0,2,2.5836057535749,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.3976676,52.5365871,25
2509,"Scharnhorststr. ","28b",10115,2409,264800,58.4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,87840894,0.13892308914192,5,20,20,0.0548795139626847,13,20,0.464737193727228,1,5,20,0.00565931785004524,20,20,0.153745566324645,2,8,20,0.375492854633632,3,16,0.948628686280126,0,2,15,5.82047460166819,1,3,3.2080520237627,0,0,3,1.10603871876443,0,0,18,3.2080520237627,0,0,3,2.58362950897712,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.371048,52.533584,26
2511,"Zinnowitzer Str. ","3-7",10115,2439,312000,49.49,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,91301361,0.178754839698635,7,20,20,0.107122873362535,19,20,0.184463740061638,5,20,20,0.0584327979869908,20,20,0.254831489819106,5,14,19,0.239710433497046,9,20,0.337138968543128,1,1,16,6.65318157687366,1,3,3.06868482382834,0,0,4,0.724777549559988,0,1,18,3.06868482382834,0,0,4,2.13541688160102,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.383472,52.5323965,27
2512,"Scharnhorststr. ","15",10115,2455,1499900,203.08,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,90165007,0.0560236085887664,5,20,20,0.0285296269325399,13,20,0.445900417469307,1,4,20,0.0107534170850022,18,20,0.232904043837746,2,8,20,0.43258814611999,3,17,0.98865726444692,0,1,15,5.76049153753288,1,3,3.28821904823487,0,0,3,1.09662480418121,0,0,18,3.28821904823487,0,0,3,2.66590033253918,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.3689892,52.5356699,28
2513,"Ackerstr. ","149a",10115,2396,395000,57,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,88636547,0.127185808751585,5,20,20,0.134531847673397,20,20,0.0623224995495803,20,20,20,0.0104114872764281,20,20,0.10684273733999,5,18,20,0.202480272389637,20,20,0.523443709205518,0,3,16,7.48618869483729,1,3,3.20275434134332,0,0,2,1.11376756018172,0,0,18,3.20275434134332,0,0,2,2.0172748111038,0,0,1,"Berlin-10115",20896,0.255603554,11155,0.280375915,1.873240699,6060,54.32541461,136.1170125,2944,26.39175258,84.64451623,2151,19.28283281,66.7003043,1542,13.82339758,167.2017091,2259,20.25100852,174.1411348,3461,31.02644554,211.1527466,3059,27.42268041,131.7679371,1247,11.17884357,62.98905214,1129,10.12102196,28.81966586,43.89039776,3218,28.8480502,203.240351,2208,19.79381443,168.3256648,1900,17.03272075,117.0085605,1178,10.56028687,73.28031788,1325,11.87808158,51.95989543,1243,11.14298521,59.4149007,83,0.744060959,21.47699254,1055,82,98,70,6.63507109,7.993243397,252,23.88625592,215.9925652,611,57.91469194,1056.960062,122,11.56398104,2551.022357,0,13.3961035,52.5315852,29
2515,"Elisabeth-Mara-Str. ","7",10117,2529,750000,116,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,85855454,0.151380651643556,4,20,20,0.132231788432011,20,20,0.227212534190935,4,20,20,0.106672952595432,20,20,0.355248859033857,2,8,20,0.140039917572564,14,20,1.14656939841322,0,0,20,9.03347035592107,1,3,1.86136803593581,0,0,1,0.652322973993399,0,6,20,1.86136803593581,0,0,1,0.982652665026771,0,1,1,"Berlin-10117",12419,0.151911396,6901,0.173453536,1.799594262,4011,58.1220113,145.629713,1741,25.22822779,80.91282042,1149,16.6497609,57.59237399,1094,15.85277496,191.7481612,989,14.33125634,123.2363929,1395,20.21446167,137.5709989,1560,22.6054195,108.6206546,1179,17.08448051,96.26534507,1778,25.76438197,73.36421977,46.89628772,1942,28.14084915,198.2579765,1317,19.0841907,162.291058,1110,16.08462542,110.4954924,802,11.62150413,80.64435442,603,8.737864078,38.22321818,1006,14.57759745,77.72840839,121,1.753369077,50.61022771,714,306,472,124,17.36694678,20.92189078,234,32.77310924,296.3523441,294,41.17647059,751.4826282,62,8.683473389,1915.580341,0,13.4040624,52.510069,30
2516,"Schützenstr. ","46",10117,2515,1225000,157,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,86659695,0.20409461967933,5,20,20,0.161386629721889,20,20,0.151064367316975,2,20,20,0.0608725475074812,20,20,0.174773010928087,2,6,20,0.104948477365399,11,20,1.21979038930658,0,0,20,8.73400968365906,1,3,1.44848378488339,0,0,1,0.626274829186222,0,5,21,1.44848378488339,0,0,1,0.684176381706084,0,1,1,"Berlin-10117",12419,0.151911396,6901,0.173453536,1.799594262,4011,58.1220113,145.629713,1741,25.22822779,80.91282042,1149,16.6497609,57.59237399,1094,15.85277496,191.7481612,989,14.33125634,123.2363929,1395,20.21446167,137.5709989,1560,22.6054195,108.6206546,1179,17.08448051,96.26534507,1778,25.76438197,73.36421977,46.89628772,1942,28.14084915,198.2579765,1317,19.0841907,162.291058,1110,16.08462542,110.4954924,802,11.62150413,80.64435442,603,8.737864078,38.22321818,1006,14.57759745,77.72840839,121,1.753369077,50.61022771,714,306,472,124,17.36694678,20.92189078,234,32.77310924,296.3523441,294,41.17647059,751.4826282,62,8.683473389,1915.580341,0,NA,NA,31
2517,"Marienstr. ","21",10117,2505,278254.5,54.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,89842717,0.0800699327447351,10,20,20,0.050126083350259,20,20,0.0488604026132712,10,20,20,0.0206450725982018,20,20,0.446246454700827,2,10,20,0.0425557732776435,14,20,0.340461183683259,2,7,20,7.12249064243371,1,3,1.96970004553679,0,0,3,1.09081913380538,0,0,20,1.96970004553679,0,0,3,1.09081913380538,0,0,1,"Berlin-10117",12419,0.151911396,6901,0.173453536,1.799594262,4011,58.1220113,145.629713,1741,25.22822779,80.91282042,1149,16.6497609,57.59237399,1094,15.85277496,191.7481612,989,14.33125634,123.2363929,1395,20.21446167,137.5709989,1560,22.6054195,108.6206546,1179,17.08448051,96.26534507,1778,25.76438197,73.36421977,46.89628772,1942,28.14084915,198.2579765,1317,19.0841907,162.291058,1110,16.08462542,110.4954924,802,11.62150413,80.64435442,603,8.737864078,38.22321818,1006,14.57759745,77.72840839,121,1.753369077,50.61022771,714,306,472,124,17.36694678,20.92189078,234,32.77310924,296.3523441,294,41.17647059,751.4826282,62,8.683473389,1915.580341,0,NA,NA,32
